"Identificador URL";Nome;Categorias;"Nome da variação 1";"Valor da variação 1";"Nome da variação 2";"Valor da variação 2";"Nome da variação 3";"Valor da variação 3";Preço;"Preço promocional";"Peso (kg)";"Altura (cm)";"Largura (cm)";"Comprimento (cm)";"Estoque (720x | O máximo em arco e flecha.)";"Estoque (Depósito)";SKU;"Código de barras";"Exibir na loja";"Frete gratis";Descrição;Tags;"Título para SEO";"Descrição para SEO";Marca;"Produto Físico";"MPN (Cód. Exclusivo Modelo Fabricante)";Sexo;"Faixa etária";Custo
peso-barebow-370g-720x;"Peso Barebow 750g - 720x";"Partes de arco, Partes de arco > Arco recurvo > Pesos, Partes de arco > Estabilizadores > Pesos, Marcas > 720x";;;;;;;130.00;;0.37;3.00;4.50;4.50;1;ND;;;SIM;NÃO;;Peso;;;720x;SIM;;;;
peso-barebow-420g-720x;"Peso Barebow 420g - 720x";"Partes de arco > Arco recurvo > Pesos, Partes de arco > Estabilizadores > Pesos, Marcas > 720x";;;;;;;145.00;;0.42;3.00;4.50;4.50;0;ND;;;NÃO;NÃO;;Peso;;;720x;SIM;;;;
peso-para-estabilizadores-84g-3-oz-sanlida;"Peso para Estabilizadores 84g (3 oz) - Sanlida";"Partes de arco > Estabilizadores > Pesos, Marcas > Sanlida";Massa;"84g (3oz)";;;;;60.00;;0.10;12.00;4.00;8.00;0;ND;;;NÃO;NÃO;;Peso;;;Sanlida;SIM;;Unissex;;
peso-para-estabilizadores-56g-2-oz-sanlida;"Peso para Estabilizadores 56g (2 oz) - Sanlida";"Partes de arco > Estabilizadores > Pesos, Marcas > Sanlida";Massa;"56g (2oz)";;;;;55.00;;0.07;12.00;4.00;8.00;52;ND;;;SIM;NÃO;;Peso;"Peso para Estabilizador 56g Sanlida Rosca 1/4""";"Aumente a estabilidade do seu arco com o peso Sanlida 56g. Ideal para precisão e balanceamento. Adquira já o seu e melhore sua performance!";Sanlida;SIM;;Unissex;;
peso-para-estabilizadores-28g-1-oz-sanlida;"Peso para Estabilizadores 28g (1 oz) - Sanlida";"Partes de arco > Estabilizadores > Pesos";Massa;"28g (1oz)";;;;;44.00;;0.04;12.00;4.00;8.00;74;ND;;;SIM;NÃO;;Peso;;;Sanlida;SIM;;Unissex;;
balanca-palament-p-decut;"Balança Palament-P - Decut";"Ferramentas e acessórios > Ferramentas de regulagem";Cor;Branco;;;;;518.00;;0.17;5.50;5.50;16.50;0;ND;;;SIM;NÃO;;;;;Decut;SIM;;;;
balanca-palament-p-decut;;;Cor;Rosa;;;;;518.00;;0.17;5.50;5.50;16.50;2;ND;;;;;;;;;;;;;;
balanca-palament-p-decut;;;Cor;Azul;;;;;518.00;;0.17;5.50;5.50;16.50;1;ND;;;;;;;;;;;;;;
balanca-palament-p-decut;;;Cor;Vermelho;;;;;518.00;;0.17;5.50;5.50;16.50;2;ND;;;;;;;;;;;;;;
balanca-palament-p-decut;;;Cor;Preto;;;;;518.00;;0.17;5.50;5.50;16.50;3;ND;;;;;;;;;;;;;;
kit-juvenil;"Kit Juvenil";"Arcos > Arcos recurvos > Kits, Arcos > Arcos iniciantes > Kits";Cor;Azul;;;;;0.00;;0.00;0.00;0.00;0.00;1;ND;;;NÃO;NÃO;;;;;;SIM;;;;
kit-juvenil;;;Cor;Preto;;;;;0.00;;0.00;0.00;0.00;0.00;1;ND;;;;;;;;;;;;;;
kit-juvenil;;;Cor;Vermelho;;;;;0.00;;0.00;0.00;0.00;0.00;1;ND;;;;;;;;;;;;;;
kit-juvenil;;;Cor;Roxo;;;;;0.00;;0.00;0.00;0.00;0.00;1;ND;;;;;;;;;;;;;;
kit-juvenil;;;Cor;Verde;;;;;0.00;;0.00;0.00;0.00;0.00;1;ND;;;;;;;;;;;;;;
peso-barebow-640g-720x;"Peso Barebow 690g- 720x";"Partes de arco > Arco recurvo > Pesos, Partes de arco > Estabilizadores > Pesos, Marcas > 720x";;;;;;;192.00;;0.64;3.00;4.50;4.50;1;ND;;;SIM;NÃO;;Peso;;;720x;SIM;;;;
peso-barebow-800g-720x;"Peso Barebow 800g- 720x";"Partes de arco > Arco recurvo > Pesos, Partes de arco > Estabilizadores > Pesos, Marcas > 720x";;;;;;;220.00;;0.80;7.50;7.50;2.60;1;ND;;;SIM;NÃO;;"barebow, Peso";;;720x;SIM;;;;
peso-barebow-530g-720x;"Peso Barebow 400g - 720x";"Partes de arco > Arco recurvo > Pesos, Partes de arco > Estabilizadores > Pesos, Marcas > 720x";;;;;;;140.00;;0.40;3.00;4.50;4.50;0;ND;;;NÃO;NÃO;;Peso;;;720x;SIM;;;;
mira-jandao;"Mira Jandao";"Acessórios > Arco Recurvo \> > Mira Arco Recurvo";;;;;;;50.00;;0.00;0.00;0.00;0.00;10;ND;;;NÃO;NÃO;;;;;;SIM;;;;
mira-tyro-metal-avalon;"Mira Tyro Metal - Avalon";"Partes de arco > Arco recurvo > Miras, Marcas > Avalon";Orientação;"Canhoto (LH)";;;;;210.00;;0.20;4.00;14.00;17.00;0;ND;;;SIM;NÃO;;;;;Avalon;SIM;;;;
mira-tyro-metal-avalon;;;Orientação;"Destro (RH)";;;;;210.00;;0.20;4.00;14.00;17.00;10;ND;;;;;;;;;;;;;;
protetor-de-braco-infantil-avalon;"Protetor de braço infantil - Avalon";"Ferramentas e acessórios > Acessórios do arqueiro > Protetor de braço, Marcas > Avalon";;;;;;;62.00;;0.08;2.00;6.00;17.00;7;ND;;;SIM;NÃO;;;;;Avalon;SIM;;;;
protetor-de-dedo-x7-sanlida;"Protetor de dedo x7 - Sanlida";"Partes de arco, Ferramentas e acessórios > Acessórios do arqueiro > Dedeira, Marcas > Sanlida";;;;;;;12.00;;0.01;1.00;7.00;7.00;69;ND;;;SIM;NÃO;;"acessorios, arco, protetor, Sanlida, silicone";"Protetor de Dedo Sanlida X7 em Silicone para Arco";"Protetor de dedo Sanlida X7, silicone preto, fácil de instalar. Ideal para arco recreativo. Garanta conforto e proteção já!";Sanlida;SIM;;;;
anel-nocking-point-saunders;"Anel nocking point - Saunders";"Partes de arco > Arco recurvo > Corda, Ferramentas e acessórios > Ferramentas de regulagem";Cor;Vermelho;;;;;2.80;;0.01;1.00;10.00;10.00;0;ND;;;SIM;NÃO;;"Corda, nocking point";"Anel Nocking Point Saunders ";"Descubra o Anel Nocking Point Saunders, ideal para arcos recurvos. Leve e com revestimento protetor, garantindo conforto e durabilidade. Disponível em várias cores e tamanhos. Compre já!";Saunders;SIM;;;;
anel-nocking-point-saunders;;;Cor;Preto;;;;;2.80;;0.01;1.00;10.00;10.00;0;ND;;;;;;;;;;;;;;
anel-nocking-point-saunders;;;Cor;Azul;;;;;2.80;;0.01;1.00;10.00;10.00;0;ND;;;;;;;;;;;;;;
anel-nocking-point-saunders;;;Cor;Roxo;;;;;2.80;;0.01;1.00;10.00;10.00;0;ND;;;;;;;;;;;;;;
cola-hot-melt-bohning-ferr-l-tite;"Cola Hot Melt - Bohning Ferr-L-Tite®";"Flechas > Componentes de flechas > Pontas, Ferramentas e acessórios > Ferramentas de regulagem";;;;;;;42.50;;0.02;1.00;1.00;10.00;36;ND;;;SIM;NÃO;;"cola, cola quente";;;Bohning;SIM;;;;
corda-arco-recurvo-x9-sanlida;"Corda arco recurvo x9 - Sanlida";"Partes de arco > Arco recurvo > Corda";Tamanho;"66""";;;;;85.00;;0.02;3.00;3.00;26.00;2;ND;;;NÃO;NÃO;;;;;Sanlida;SIM;;;;
corda-arco-recurvo-x9-sanlida;;;Tamanho;"68""";;;;;85.00;;0.02;3.00;3.00;26.00;1;ND;;;;;;;;;;;;;;
corda-arco-recurvo-x9-sanlida;;;Tamanho;"70""";;;;;85.00;;0.02;3.00;3.00;26.00;0;ND;;;;;;;;;;;;;;
corda-arco-recurvo-x10-sanlida;"Corda 720X - para arco recurvo X9 e X10";"Partes de arco > Arco recurvo > Corda, Marcas > 720x";Tamanho;"66""";;;;;180.00;;0.02;3.00;3.00;26.00;;ND;;;SIM;NÃO;;;;;Sanlida;SIM;;;;
corda-arco-recurvo-x10-sanlida;;;Tamanho;"68""";;;;;180.00;;0.02;3.00;3.00;26.00;;ND;;;;;;;;;;;;;;
corda-arco-recurvo-x10-sanlida;;;Tamanho;"70""";;;;;180.00;;0.02;3.00;3.00;26.00;;ND;;;;;;;;;;;;;;
corda-dacron-arco-recurvo-iniciante;"Corda dacron - arco recurvo iniciante";"Partes de arco > Arco recurvo > Corda";Tamanho;"54""";;;;;70.00;;0.02;3.00;3.00;27.00;33;ND;;;SIM;NÃO;;;;;Avalon;SIM;;;;
corda-dacron-arco-recurvo-iniciante;;;Tamanho;"58""";;;;;70.00;;0.02;3.00;3.00;27.00;8;ND;;;;;;;;;;;;;;
corda-dacron-arco-recurvo-iniciante;;;Tamanho;"62""";;;;;70.00;;0.02;3.00;3.00;27.00;9;ND;;;;;;;;;;;;;;
corda-dacron-arco-recurvo-iniciante;;;Tamanho;"66""";;;;;70.00;;0.02;3.00;3.00;27.00;0;ND;;;;;;;;;;;;;;
corda-dacron-arco-recurvo-iniciante;;;Tamanho;"68""";;;;;70.00;;0.02;3.00;3.00;27.00;14;ND;;;;;;;;;;;;;;
corda-dacron-arco-recurvo-iniciante;;;Tamanho;"70""";;;;;70.00;;0.02;3.00;3.00;27.00;22;ND;;;;;;;;;;;;;;
dedeira-hockiii-decut;"Dedeira HockIII - Decut";"Ferramentas e acessórios > Acessórios do arqueiro > Dedeira";Tamanho;P;Orientação;"Destro (RH)";Cor;Azul;106.00;;0.10;2.00;14.00;23.00;6;ND;;;SIM;NÃO;;;;;Decut;SIM;;;;
dedeira-hockiii-decut;;;Tamanho;P;Orientação;"Destro (RH)";Cor;Preto;106.00;;0.10;2.00;14.00;23.00;0;ND;;;;;;;;;;;;;;
dedeira-hockiii-decut;;;Tamanho;P;Orientação;"Canhoto (LH)";Cor;Azul;106.00;;0.10;2.00;14.00;23.00;0;ND;;;;;;;;;;;;;;
dedeira-hockiii-decut;;;Tamanho;P;Orientação;"Canhoto (LH)";Cor;Preto;106.00;;0.10;2.00;14.00;23.00;0;ND;;;;;;;;;;;;;;
dedeira-hockiii-decut;;;Tamanho;M;Orientação;"Destro (RH)";Cor;Azul;106.00;;0.10;2.00;14.00;23.00;0;ND;;;;;;;;;;;;;;
dedeira-hockiii-decut;;;Tamanho;M;Orientação;"Destro (RH)";Cor;Preto;106.00;;0.10;2.00;14.00;23.00;1;ND;;;;;;;;;;;;;;
dedeira-hockiii-decut;;;Tamanho;M;Orientação;"Canhoto (LH)";Cor;Azul;106.00;;0.10;2.00;14.00;23.00;0;ND;;;;;;;;;;;;;;
dedeira-hockiii-decut;;;Tamanho;M;Orientação;"Canhoto (LH)";Cor;Preto;106.00;;0.10;2.00;14.00;23.00;0;ND;;;;;;;;;;;;;;
dedeira-hockiii-decut;;;Tamanho;G;Orientação;"Destro (RH)";Cor;Azul;106.00;;0.10;2.00;14.00;23.00;0;ND;;;;;;;;;;;;;;
dedeira-hockiii-decut;;;Tamanho;G;Orientação;"Destro (RH)";Cor;Preto;106.00;;0.10;2.00;14.00;23.00;2;ND;;;;;;;;;;;;;;
dedeira-hockiii-decut;;;Tamanho;G;Orientação;"Canhoto (LH)";Cor;Azul;106.00;;0.10;2.00;14.00;23.00;0;ND;;;;;;;;;;;;;;
dedeira-hockiii-decut;;;Tamanho;G;Orientação;"Canhoto (LH)";Cor;Preto;106.00;;0.10;2.00;14.00;23.00;8;ND;;;;;;;;;;;;;;
dedeira-hockiii-decut;;;Tamanho;GG;Orientação;"Destro (RH)";Cor;Azul;106.00;;0.10;2.00;14.00;23.00;0;ND;;;;;;;;;;;;;;
dedeira-hockiii-decut;;;Tamanho;GG;Orientação;"Destro (RH)";Cor;Preto;106.00;;0.10;2.00;14.00;23.00;6;ND;;;;;;;;;;;;;;
dedeira-hockiii-decut;;;Tamanho;GG;Orientação;"Canhoto (LH)";Cor;Azul;106.00;;0.10;2.00;14.00;23.00;0;ND;;;;;;;;;;;;;;
dedeira-hockiii-decut;;;Tamanho;GG;Orientação;"Canhoto (LH)";Cor;Preto;106.00;;0.10;2.00;14.00;23.00;7;ND;;;;;;;;;;;;;;
luva-summer-c-cordura-buck-trail;"Luva Summer c/ Cordura - Buck Trail";"Ferramentas e acessórios > Acessórios do arqueiro > Dedeira";Tamanho;PP;;;;;90.00;;0.10;1.00;13.00;25.00;1;ND;;;SIM;NÃO;;;;;"Buck Trail";SIM;;;;
luva-summer-c-cordura-buck-trail;;;Tamanho;P;;;;;90.00;;0.10;1.00;13.00;25.00;6;ND;;;;;;;;;;;;;;
luva-summer-c-cordura-buck-trail;;;Tamanho;M;;;;;90.00;;0.10;1.00;13.00;25.00;0;ND;;;;;;;;;;;;;;
luva-summer-c-cordura-buck-trail;;;Tamanho;G;;;;;90.00;;0.10;1.00;13.00;25.00;0;ND;;;;;;;;;;;;;;
luva-summer-c-cordura-buck-trail;;;Tamanho;GG;;;;;90.00;;0.10;1.00;13.00;25.00;1;ND;;;;;;;;;;;;;;
aljava-de-costas-traditional-quivers-indian-brown-buck-trail;"Aljava de costas Traditional Quivers Indian Brown - Buck Trail";"Ferramentas e acessórios > Aljavas > Field";;;;;;;350.00;;0.50;9.00;13.00;46.00;0;ND;;;NÃO;NÃO;;;;;"Buck Trail";SIM;;;;
aljava-lateral-de-caca-x10-sanlida;"Aljava lateral de caça x10 - Sanlida";"Ferramentas e acessórios > Aljavas > Field, Marcas > Sanlida";;;;;;;180.00;;0.30;6.00;15.00;36.00;4;ND;;;SIM;NÃO;;;;;Sanlida;SIM;;;;
peso-barebow-650g-720x;"Peso Barebow 650g - 720x";"Partes de arco > Arco recurvo > Pesos, Partes de arco > Estabilizadores > Pesos, Marcas > 720x";;;;;;;200.00;;0.65;3.50;5.80;5.80;1;ND;;;SIM;NÃO;;Peso;;;;SIM;;;;
v-bar-tecx-maxx-dual-avalon;"V-Bar TecX Maxx Dual - Avalon";"Partes de arco > Estabilizadores > V-bar";;;;;;;628.00;;0.40;4.00;21.00;22.50;0;ND;;;SIM;NÃO;;;;;Avalon;SIM;;;;
peso-barebow-470g-720x;"Peso Barebow 470g - 720x";"Partes de arco > Arco recurvo > Pesos, Partes de arco > Estabilizadores > Pesos, Marcas > 720x";;;;;;;160.00;;0.47;4.50;5.60;5.60;0;ND;;;SIM;NÃO;;Peso;;;;SIM;;;;
peso-barebow-500g-720x;"Peso Barebow 500g - 720x";"Partes de arco > Arco recurvo > Pesos, Partes de arco > Estabilizadores > Pesos, Marcas > 720x";;;;;;;165.00;;0.50;5.80;4.50;4.50;2;ND;;;SIM;NÃO;;;;;720x;SIM;;Unissex;;
peso-barebow-830g-720x;"Peso Barebow 830g - 720x";"Partes de arco > Arco recurvo > Pesos, Partes de arco > Estabilizadores > Pesos, Marcas > 720x";;;;;;;240.00;;0.83;3.00;4.50;4.50;0;ND;;;NÃO;NÃO;;Peso;;;720x;SIM;;;;
protetor-de-braco-x10-sanlida;"Protetor de Braço x10 - Sanlida";"Ferramentas e acessórios > Acessórios do arqueiro > Protetor de braço, Marcas > Sanlida";Cor;Preto;;;;;65.00;;0.02;1.00;6.00;15.00;79;ND;;;SIM;NÃO;;;;;Sanlida;SIM;;;;
protetor-de-braco-x10-sanlida;;;Cor;Verde;;;;;65.00;;0.02;1.00;6.00;15.00;13;ND;;;;;;;;;;;;;;
protetor-de-braco-x10-sanlida;;;Cor;Amarelo;;;;;65.00;;0.02;1.00;6.00;15.00;18;ND;;;;;;;;;;;;;;
protetor-de-braco-x10-sanlida;;;Cor;Azul;;;;;65.00;;0.02;1.00;6.00;15.00;5;ND;;;;;;;;;;;;;;
protetor-de-braco-x10-sanlida;;;Cor;Vermelho;;;;;65.00;;0.02;1.00;6.00;15.00;11;ND;;;;;;;;;;;;;;
alinhador-de-tips-beiter;"Alinhador de Tips - Beiter";"Ferramentas e acessórios > Ferramentas de regulagem, Marcas > Beiter";;;;;;;108.00;;0.01;1.00;7.00;14.50;0;ND;;;SIM;NÃO;;"Alinhadores, Alinhadores de Laminas, Liliga";;;Beiter;SIM;;;;
alinhador-de-laminas-beiter;"Alinhador de lâminas - Beiter";"Ferramentas e acessórios > Ferramentas de regulagem, Marcas > Beiter";;;;;;;100.00;;0.02;2.00;8.00;15.50;5;ND;;;SIM;NÃO;;"Alinhadores, Alinhadores de Laminas, Limb Line Gauge";;;Beiter;SIM;;;;
parafuso-de-conversao-1-4-20-para-5-16-24-720x;"Parafuso de conversão 1/4-20 para 5/16-24 - 720x";"Partes de arco > Estabilizadores > Pesos, Ferramentas e acessórios > Ferramentas de regulagem";;;;;;;15.00;;0.00;0.00;0.00;0.00;0;ND;;;SIM;NÃO;;"convert screw, parafuso, parafuso de conversao";;;720x;SIM;;;;
arco-composto-dragon-x8-camuflado-sanlida;"Arco Composto Dragon x8 Camuflado - Sanlida";"Arcos > Arcos composto > Dragon 8, Marcas > Sanlida";Potência;0-60#;;;;;2,500.00;;2.84;91.00;9.50;35.00;17;ND;;;SIM;NÃO;;"Arco Composto";;;Sanlida;SIM;;;;
arco-composto-dragon-x8-camuflado-sanlida;;;Potência;0-70#;;;;;2,950.00;;2.84;91.00;9.50;35.00;13;ND;;;;;;;;;;;;;;
arco-composto-dragon-x8-preto-sanlida;"Arco Composto Dragon x8 Preto - Sanlida";"Arcos > Arcos composto > Dragon 8, Marcas > Sanlida";Cor;Preto;Potência;0-60#;;;2,300.00;;2.84;91.00;9.50;35.00;27;ND;;;SIM;NÃO;;"Arco Composto";;;Sanlida;SIM;;;;
arco-composto-dragon-x8-preto-sanlida;;;Cor;Preto;Potência;0-70#;;;2,800.00;;2.84;91.00;9.50;35.00;2;ND;;;;;;;;;;;;;;
clipe-magnetico-720x;"Clipe Magnético 720x";"Ferramentas e acessórios > Acessórios do arqueiro > Puxador de flecha, Marcas > 720x";;;;;;;39.00;;0.02;3.00;3.00;7.00;0;ND;;;SIM;NÃO;;"clipe magnetico, ima";;;720x;SIM;;;;
bortonock-720x;"BortoNock - 720x";"Flechas > Componentes de flechas > Nocks, Marcas > 720x";Tamanho;"1 (Small)";Cor;Laranja;;;47.00;;0.01;3.00;6.50;9.00;0;ND;;;SIM;NÃO;;"bortonock, nock";BortoNock;;720x;SIM;;;;
bortonock-720x;;;Tamanho;"1 (Small)";Cor;Preto;;;47.00;;0.01;3.00;6.50;9.00;0;ND;;;;;;;;;;;;;;
bortonock-720x;;;Tamanho;"1 (Small)";Cor;Amarelo;;;47.00;;0.01;3.00;6.50;9.00;;ND;;;;;;;;;;;;;;
bortonock-720x;;;Tamanho;"1 (Small)";Cor;Pink;;;47.00;;0.01;3.00;6.50;9.00;0;ND;;;;;;;;;;;;;;
bortonock-720x;;;Tamanho;"2 (Large)";Cor;Laranja;;;47.00;;0.01;3.00;6.50;9.00;10;ND;;;;;;;;;;;;;;
bortonock-720x;;;Tamanho;"2 (Large)";Cor;Preto;;;47.00;;0.01;3.00;6.50;9.00;0;ND;;;;;;;;;;;;;;
bortonock-720x;;;Tamanho;"2 (Large)";Cor;Amarelo;;;47.00;;0.01;3.00;6.50;9.00;16;ND;;;;;;;;;;;;;;
bortonock-720x;;;Tamanho;"2 (Large)";Cor;Pink;;;47.00;;0.01;3.00;6.50;9.00;0;ND;;;;;;;;;;;;;;
bortonock-720x;;;Tamanho;"2 Longo (Large)";Cor;Laranja;;;47.00;;0.01;3.00;6.50;9.00;6;ND;;;;;;;;;;;;;;
bortonock-720x;;;Tamanho;"2 Longo (Large)";Cor;Preto;;;47.00;;0.01;3.00;6.50;9.00;0;ND;;;;;;;;;;;;;;
bortonock-720x;;;Tamanho;"2 Longo (Large)";Cor;Amarelo;;;47.00;;0.01;3.00;6.50;9.00;9;ND;;;;;;;;;;;;;;
bortonock-720x;;;Tamanho;"2 Longo (Large)";Cor;Pink;;;47.00;;0.01;3.00;6.50;9.00;0;ND;;;;;;;;;;;;;;
modelo-702-15-colorida-spider-vanes;"Pena Modelo 1,5"" - Colorida - Spider Vanes";"Flechas > Componentes de flechas > Penas, Marcas > Spider Vanes";Orientação;"Destro (RH)";Cor;Vermelho;;;155.00;;0.03;2.00;12.00;19.00;8;ND;;;SIM;NÃO;;"penas, vanes";"Pena Spider Vanes 1,5"" Colorida para Alta Precisão";"Alcance precisão máxima com Pena Spider Vanes 1,5"". Leve, estável e resistente ao vento. Ideal para flechas finas. Garanta já a sua performance!";"Spider Vanes";SIM;;;;
modelo-702-15-colorida-spider-vanes;;;Orientação;"Destro (RH)";Cor;Pink;;;155.00;;0.03;2.00;12.00;19.00;7;ND;;;;;;;;;;;;;;
modelo-702-15-colorida-spider-vanes;;;Orientação;"Destro (RH)";Cor;Roxo;;;155.00;;0.03;2.00;12.00;19.00;7;ND;;;;;;;;;;;;;;
modelo-702-15-colorida-spider-vanes;;;Orientação;"Destro (RH)";Cor;Ciano;;;155.00;;0.03;2.00;12.00;19.00;7;ND;;;;;;;;;;;;;;
modelo-702-15-colorida-spider-vanes;;;Orientação;"Destro (RH)";Cor;Azul;;;155.00;;0.03;2.00;12.00;19.00;7;ND;;;;;;;;;;;;;;
modelo-702-15-colorida-spider-vanes;;;Orientação;"Destro (RH)";Cor;Verde;;;155.00;;0.03;2.00;12.00;19.00;7;ND;;;;;;;;;;;;;;
modelo-702-15-colorida-spider-vanes;;;Orientação;"Destro (RH)";Cor;Dourado;;;155.00;;0.03;2.00;12.00;19.00;5;ND;;;;;;;;;;;;;;
modelo-702-15-colorida-spider-vanes;;;Orientação;"Destro (RH)";Cor;Prata;;;155.00;;0.03;2.00;12.00;19.00;6;ND;;;;;;;;;;;;;;
modelo-702-15-colorida-spider-vanes;;;Orientação;"Canhoto (LH)";Cor;Vermelho;;;155.00;;0.03;2.00;12.00;19.00;2;ND;;;;;;;;;;;;;;
modelo-702-15-colorida-spider-vanes;;;Orientação;"Canhoto (LH)";Cor;Pink;;;155.00;;0.03;2.00;12.00;19.00;2;ND;;;;;;;;;;;;;;
modelo-702-15-colorida-spider-vanes;;;Orientação;"Canhoto (LH)";Cor;Roxo;;;155.00;;0.03;2.00;12.00;19.00;1;ND;;;;;;;;;;;;;;
modelo-702-15-colorida-spider-vanes;;;Orientação;"Canhoto (LH)";Cor;Ciano;;;155.00;;0.03;2.00;12.00;19.00;1;ND;;;;;;;;;;;;;;
modelo-702-15-colorida-spider-vanes;;;Orientação;"Canhoto (LH)";Cor;Azul;;;155.00;;0.03;2.00;12.00;19.00;0;ND;;;;;;;;;;;;;;
modelo-702-15-colorida-spider-vanes;;;Orientação;"Canhoto (LH)";Cor;Verde;;;155.00;;0.03;2.00;12.00;19.00;0;ND;;;;;;;;;;;;;;
modelo-702-15-colorida-spider-vanes;;;Orientação;"Canhoto (LH)";Cor;Dourado;;;155.00;;0.03;2.00;12.00;19.00;2;ND;;;;;;;;;;;;;;
modelo-702-15-colorida-spider-vanes;;;Orientação;"Canhoto (LH)";Cor;Prata;;;155.00;;0.03;2.00;12.00;19.00;0;ND;;;;;;;;;;;;;;
vbar-angular-x10-sanlida;"V-Bar angular x10 - Sanlida";"Partes de arco > Estabilizadores > V-bar, Marcas > Sanlida";Cor;Preto;;;;;840.00;;0.20;14.00;3.00;15.00;0;ND;;;SIM;NÃO;;"V-bar, Vbar";"V-Bar angular x10 - Sanlida";;Sanlida;SIM;;;;
vbar-angular-x10-sanlida;;;Cor;Azul;;;;;840.00;;0.20;14.00;3.00;15.00;0;ND;;;;;;;;;;;;;;
vbar-angular-x10-sanlida;;;Cor;Dourado;;;;;840.00;;0.20;14.00;3.00;15.00;0;ND;;;;;;;;;;;;;;
vbar-angular-x10-sanlida;;;Cor;Vermelho;;;;;840.00;;0.20;14.00;3.00;15.00;0;ND;;;;;;;;;;;;;;
vbar-angular-x10-sanlida;;;Cor;Verde;;;;;840.00;;0.20;14.00;3.00;15.00;0;ND;;;;;;;;;;;;;;
scope-x10-sanlida;"Scope x10 - Sanlida";"Partes de arco > Arco composto > Scope, Marcas > Sanlida";Ampliação;6x;;;;;1,360.00;;0.13;19.50;5.50;13.50;1;ND;;;SIM;NÃO;;Scope;"Scope x10 - Sanlida";;Sanlida;SIM;;;;
scope-x10-sanlida;;;Ampliação;8x;;;;;1,360.00;;0.13;19.50;5.50;13.50;3;ND;;;;;;;;;;;;;;
rest-plastico-x9-sanlida;"Rest de plástico x9 - Sanlida";"Partes de arco > Arco recurvo > Rest";Orientação;"Destro (RH)";;;;;19.00;;0.01;2.00;2.00;5.00;6;ND;;;SIM;NÃO;;"Recurvo, Rest";;;;SIM;;Unissex;;
rest-magnetico-x8-recurvo-sanlida;"Rest Magnético x8 (Recurvo) - Sanlida";"Partes de arco > Arco recurvo > Rest";Orientação;"Destro (RH)";;;;;33.00;;0.03;12.00;2.00;8.00;68;ND;;;SIM;NÃO;;"Rest, Rest Magnetico";"Rest Magnético x8 (Recurvo) - Sanlida";;Sanlida;SIM;;Unissex;;
rest-com-cerdas-sanlida;"Rest com cerdas - Sanlida";"Partes de arco > Arco composto > Rest, Marcas > Sanlida";;;;;;;100.00;;0.20;10.00;10.00;10.00;1;ND;;;SIM;NÃO;;"Caca, Rest, Rest Composto";"Rest com cerdas - Sanlida";;Sanlida;SIM;;;;
protetor-para-tenis-sanlida;"Protetor para Tênis x10 - Sanlida";"Ferramentas e acessórios > Acessórios do arqueiro > Protetor de tênis, Ferramentas e acessórios > Transporte e proteção, Marcas > Sanlida";;;;;;;55.00;;0.03;14.00;1.00;11.00;39;ND;;;SIM;NÃO;;"Protetor de tenis, Tenis";"Protetor para Tênis x10 - Sanlida";;Sanlida;SIM;;Unissex;;
protetor-de-braco-longo-x7-sanlida;"Protetor de Braço Longo x7 - Sanlida";"Ferramentas e acessórios > Acessórios do arqueiro > Protetor de braço";;;;;;;71.00;;0.07;16.50;1.50;14.00;43;ND;;;SIM;NÃO;;"Protetor de braco";"Protetor de Braço Longo x7 - Sanlida";;Sanlida;SIM;;Unissex;;
peso-para-estabilizadores-112g-4-oz-sanlida;"Peso para Estabilizadores 112g (4 oz)- Sanlida";"Partes de arco > Arco recurvo > Pesos, Partes de arco > Estabilizadores > Pesos";Massa;"112g (4oz)";;;;;77.00;;0.13;12.00;4.00;8.00;67;ND;;;SIM;NÃO;;Peso;"Peso para Estabilizadores - Sanlida";;Sanlida;SIM;;Unissex;;
peep-x10-sanlida;"Peep x10 - Sanlida";"Partes de arco > Arco composto > Peep, Marcas > Sanlida";Cor;Preto;;;;;90.00;;0.01;1.00;5.00;7.00;4;ND;;;SIM;NÃO;;Peep;"Peep x10 - Sanlida";;Sanlida;SIM;;Unissex;;
peep-x10-sanlida;;;Cor;Dourado;;;;;90.00;;0.01;1.00;5.00;7.00;0;ND;;;;;;;;;;;;Unissex;;
peep-x10-sanlida;;;Cor;Azul;;;;;90.00;;0.01;1.00;5.00;7.00;0;ND;;;;;;;;;;;;;;
peep-x10-sanlida;;;Cor;Verde;;;;;90.00;;0.01;1.00;5.00;7.00;0;ND;;;;;;;;;;;;;;
peep-x10-sanlida;;;Cor;Vermelho;;;;;90.00;;0.01;1.00;5.00;7.00;6;ND;;;;;;;;;;;;;;
mira-x10-recurvo-sanlida;"Mira x10 (Recurvo) - Sanlida";"Partes de arco > Arco recurvo > Miras, Marcas > Sanlida";Orientação;"Destro (RH)";Cor;Preto;;;1,800.00;;0.84;23.00;8.00;27.50;8;ND;;;SIM;NÃO;;Mira;"Mira x10 (Recurvo) - Sanlida";;Sanlida;SIM;;Unissex;;
mira-x10-recurvo-sanlida;;;Orientação;"Destro (RH)";Cor;Azul;;;1,800.00;;0.84;23.00;8.00;27.50;0;ND;;;;;;;;;;;;Unissex;;
